customerid,creditscore,geography,gender,age,tenure,balance,numofproducts,hascreditcard,isactivemember,estimatedsalary,churn
3809534,701,Belgium,Male,46,2,0,1,1,1,177804.38,1
3723469,716,Belgium,Male,35,9,100107.99,1,1,0,84746.883,0
3628398,843,Netherlands,Female,31,1,141069.19,3,1,1,194840.45,0
3776265,748,Luxembourg,Female,35,8,14262.8,2,1,0,54772.012,0
3690696,741,Belgium,Male,44,8,161889.8,1,0,0,75867.328,0
3789211,748,Belgium,Male,64,3,0,2,1,1,75766.477,0
3693488,596,Luxembourg,Male,52,7,115532.52,1,1,0,197033.97,0
3706527,677,Belgium,Male,38,0,105271.56,1,0,1,180311.84,0
3655166,727,Belgium,Male,47,1,0,1,0,0,91825.508,0
3699259,569,Luxembourg,Male,35,10,176273.95,1,0,1,122027.35,0
3773529,779,Luxembourg,Female,35,5,0,2,0,0,100637.01,0
3762026,578,Luxembourg,Male,35,6,110046.93,2,1,0,26779.289,0
3684346,588,Luxembourg,Male,38,8,0,2,0,0,631.67999,1
3610024,626,Belgium,Female,27,9,106414.57,2,0,0,77662.961,0
3791472,853,Belgium,Female,34,10,142388.61,2,0,1,69070.93,1
3812220,685,Belgium,Male,41,2,0,2,0,1,102655.15,0
3610451,795,Luxembourg,Female,38,5,0,2,1,1,1984.29,0
3808728,589,Belgium,Female,37,1,0,1,1,0,4747.6001,0
3800759,645,Netherlands,Male,52,1,76101.813,2,0,1,177813.7,0
3783387,626,Belgium,Male,40,9,0,2,0,0,94204.906,0
3583562,860,Netherlands,Male,31,1,130240.33,1,0,0,96649.297,0
3585633,717,Luxembourg,Female,34,4,109783.69,2,1,0,134495.55,0
3670279,702,Belgium,Female,27,9,122550.05,2,0,1,137874.03,0
3659641,707,Belgium,Female,46,6,0,2,0,0,107012.11,0
3719447,588,Belgium,Male,38,3,99844.68,1,0,0,188064.66,0
3769839,740,Luxembourg,Female,43,8,128412.61,1,0,1,139413.83,0
3690029,687,Luxembourg,Female,62,0,167026.61,2,1,1,193307.67,0
3697476,642,Netherlands,Male,36,6,92340.688,2,1,1,174671,0
3753635,630,Luxembourg,Male,38,4,0,2,1,1,196905.05,0
3665841,594,Belgium,Male,33,4,156297.58,2,1,1,166164.17,0
3778287,825,Netherlands,Male,71,9,142550.25,2,1,1,123204.05,0
3709274,878,Luxembourg,Female,41,3,99945.93,2,1,0,71235.25,0
3810145,665,Luxembourg,Female,30,9,0,2,0,1,158540.13,0
3773219,716,Belgium,Female,42,4,0,2,1,0,122181.84,0
3735635,647,Luxembourg,Male,36,3,0,2,1,1,9234.9297,0
3761784,475,Luxembourg,Female,32,3,138901.61,1,1,0,75995.719,0
3763871,523,Luxembourg,Female,36,9,0,2,1,1,16648.221,0
3661506,510,Belgium,Female,41,5,0,2,1,1,94713.797,0
3565594,747,Netherlands,Male,48,10,96048.547,1,1,0,74616.211,0
3589019,697,Netherlands,Male,30,1,139762.13,2,1,1,24069.869,0
3767893,585,Belgium,Male,31,9,0,1,0,1,139603.13,0
3715505,692,Belgium,Male,32,3,118829.03,2,1,1,73712.797,0
3578676,639,Luxembourg,Female,30,3,139528.23,1,1,1,33435.559,0
3673237,658,Luxembourg,Female,50,5,142644.64,2,1,1,142922.09,1
3808187,679,Belgium,Female,79,7,0,1,1,1,160848.27,0
3705984,651,Netherlands,Male,33,8,81677.219,2,0,0,35189.352,0
3782158,782,Netherlands,Male,65,2,131935.52,1,1,1,97174.789,1
3579231,852,Luxembourg,Male,29,8,96674.547,2,0,0,192579.78,0
3572526,708,Luxembourg,Male,36,8,127397.34,1,1,0,152043.03,0
3616019,543,Belgium,Female,29,4,85646.813,1,0,0,63430.121,1
3796519,848,Belgium,Male,38,3,145018.48,2,1,1,127047.99,0
3759888,701,Belgium,Male,28,7,0,2,1,1,131158.69,0
3741450,623,Luxembourg,Male,37,8,177657.34,1,1,1,77666.328,0
3567181,714,Netherlands,Female,44,2,98009.133,2,0,1,31579.76,0
3781396,799,Netherlands,Male,41,6,149049.92,1,0,1,50460.699,1
3742618,602,Belgium,Female,45,2,0,2,0,1,170787.44,0
3730388,809,Netherlands,Female,40,1,115409.18,2,0,0,181255.02,0
3743669,577,Belgium,Male,59,3,0,2,1,0,26143.131,1
3661896,694,Luxembourg,Male,41,3,128808.65,3,0,0,114037.61,1
3645419,885,Luxembourg,Male,44,3,0,2,0,1,78547.75,0
3583192,702,Netherlands,Male,39,8,106259.63,2,1,1,198103.61,0
3710541,690,Belgium,Male,47,0,0,1,1,1,134622.25,1
3753851,754,Belgium,Female,67,7,0,3,1,1,83519.719,0
3787820,844,Netherlands,Female,41,4,90757.641,2,0,1,169604.36,0
3672172,723,Belgium,Male,52,8,170008.84,1,0,0,57075.359,1
3728885,795,Netherlands,Male,54,9,156367.59,2,0,1,116834.83,0
3680203,729,Belgium,Male,40,2,168001.34,2,1,1,167554.3,0
3663092,720,Belgium,Male,32,1,125685.79,1,1,1,56989.25,0
3644370,558,Belgium,Male,40,4,125832.2,1,1,1,100672.83,0
3739655,798,Belgium,Female,40,3,0,2,1,1,97054.508,0
3771871,676,Belgium,Male,48,10,0,1,1,0,140923.34,1
3627315,555,Luxembourg,Male,27,7,149400.27,1,0,0,168106.41,0
3806992,745,Luxembourg,Male,34,5,113922.44,2,1,0,30826.23,0
3634895,651,Netherlands,Male,39,2,188976.89,2,0,1,176347.95,0
3810708,720,Luxembourg,Female,38,9,0,2,1,1,159227.41,0
3590135,677,Belgium,Male,29,6,123192.12,1,1,1,57199.68,1
3783922,683,Netherlands,Male,41,2,93925.297,1,1,0,124630.11,1
3807279,588,Belgium,Female,46,1,0,1,1,1,159375.14,0
3646806,651,Netherlands,Male,54,3,116726.22,1,1,0,110799.23,1
3756718,600,Belgium,Male,63,9,70655.477,1,0,0,79314.5,1
3650799,765,Netherlands,Female,39,5,116803.8,1,1,0,124421.22,0
3777699,720,Netherlands,Female,43,9,94752.492,1,1,0,184547.73,1
3588148,806,Belgium,Female,43,10,147832.16,1,0,1,24601.699,0
3742008,716,Belgium,Male,38,9,65962.633,1,1,1,101573.13,0
3681553,682,Belgium,Female,32,5,0,2,1,1,42278.672,0
3608028,701,Belgium,Male,23,1,0,2,1,0,91775.523,0
3690902,484,Netherlands,Female,40,6,119507.58,2,1,0,92001.391,1
3757575,713,Belgium,Female,35,2,0,2,1,1,23459.93,0
3620142,880,Belgium,Male,29,6,0,1,1,0,34186.828,0
3600508,624,Belgium,Male,22,0,0,1,1,0,32687.84,0
3592559,756,Belgium,Male,40,5,0,2,0,0,163165.09,0
3678518,773,Belgium,Female,44,7,0,2,1,1,191032.44,0
3710093,514,Netherlands,Female,38,6,119413.62,2,1,0,175914.91,0
3673977,545,Netherlands,Male,34,7,60515.129,1,0,0,124581.47,0
3688296,596,Netherlands,Female,21,2,87096.82,2,1,0,168893.06,0
3577200,618,Belgium,Male,31,9,0,2,0,1,20609.551,0
3594138,608,Belgium,Male,41,4,120243.49,1,1,0,163449.97,1
3745173,716,Netherlands,Male,23,3,72012.758,1,1,0,161618.91,0
3594483,803,Belgium,Female,49,2,0,2,0,0,165274.41,0
3723519,615,Belgium,Male,30,4,140916.81,1,1,0,158258.2,0
3686668,779,Netherlands,Male,36,8,108239.11,2,0,0,99519.922,0
3807043,720,Netherlands,Female,41,1,200117.77,2,1,0,94444.859,0
3790989,678,Belgium,Male,59,2,103996.74,1,1,1,103499.72,0
3681819,495,Netherlands,Male,23,6,104592.55,2,1,0,132301.98,0
3606439,791,Netherlands,Male,56,10,100260.88,3,1,1,77276.109,1
3570158,647,Belgium,Female,35,4,0,2,0,0,126221.45,0
3749605,560,Luxembourg,Female,31,3,0,2,1,0,124389.76,0
3631669,671,Netherlands,Female,57,7,116936.81,1,1,1,105029.8,0
3624475,554,Netherlands,Female,37,3,122304.65,2,0,0,34765.352,0
3588244,558,Luxembourg,Male,34,3,0,2,0,0,131353.78,0
3637791,761,Belgium,Male,36,9,137688.7,1,1,1,47378.219,0
3637152,671,Belgium,Female,24,7,148167.83,2,1,1,109885.15,0
3808855,647,Luxembourg,Female,27,6,0,2,1,1,172605.53,0
3597400,635,Netherlands,Male,57,3,137946.39,1,1,1,72476.648,1
3719339,743,Luxembourg,Male,31,2,90826.273,2,1,0,60416.891,0
3702359,858,Belgium,Male,32,9,0,1,1,1,88297.25,0
3802005,818,Netherlands,Male,43,4,110182.54,2,1,1,87680.711,0
3696657,533,Belgium,Male,45,10,0,2,0,0,172376.27,0
3810793,553,Netherlands,Male,34,3,122726.56,1,1,1,47170.422,0
3663833,639,Luxembourg,Female,38,9,0,2,1,1,149523.95,0
3615886,858,Belgium,Female,70,7,97072.422,1,0,1,131473.8,0
3755916,709,Luxembourg,Male,20,8,0,1,1,0,110981.39,0
3638601,807,Luxembourg,Female,32,5,0,2,1,0,132043.38,0
3580913,645,Belgium,Female,39,9,76769.68,1,0,0,48395.551,0
3748550,683,Netherlands,Male,33,1,102772.67,2,1,0,70750.617,0
3582133,573,Belgium,Female,40,9,129860.37,1,0,0,18381.34,0
3571554,744,Belgium,Female,28,5,0,1,1,0,59598.32,0
3631611,635,Belgium,Male,39,6,0,2,1,1,59600.371,0
3758836,852,Belgium,Female,41,3,141806.45,1,1,0,103655.73,0
3767662,685,Belgium,Male,33,6,0,2,0,0,184626.92,0
3743616,827,Luxembourg,Male,58,9,122330.7,2,0,1,125018.85,0
3750056,679,Belgium,Female,32,2,155663.31,1,1,0,98183.172,0
3576816,711,Netherlands,Female,26,2,114035.39,1,0,0,97628,0
3738089,689,Belgium,Female,48,8,115713.84,2,0,0,83660.352,0
3633011,640,Luxembourg,Male,50,8,0,1,0,0,144729.69,1
3773770,670,Belgium,Male,50,4,137104.47,1,1,0,127778.71,1
3696312,608,Netherlands,Female,37,6,104414.03,1,1,0,192299.52,0
3785183,570,Luxembourg,Male,51,5,0,2,1,0,154412.88,0
3578981,607,Belgium,Male,64,1,0,2,1,1,53906.199,0
3731688,641,Belgium,Male,41,1,123971.16,1,0,1,173403.66,0
3711047,574,Luxembourg,Male,22,4,0,2,1,0,70264.891,0
3613684,777,Luxembourg,Male,43,1,0,1,1,0,45321,1
3785156,591,Netherlands,Male,46,8,106968.96,1,1,1,79797.578,1
3776625,775,Netherlands,Male,37,5,141547.27,2,0,1,181106.06,0
3595355,870,Belgium,Male,22,8,0,2,1,0,108307.04,0
3788089,726,Netherlands,Female,38,7,144606.22,1,1,1,57189.57,1
3658770,702,Belgium,Female,40,8,122038.34,1,1,0,102724.36,0
3718043,746,Belgium,Male,34,1,0,2,1,1,126997.27,0
3715718,825,Luxembourg,Male,23,10,98052.656,1,1,1,143132.38,0
3694515,608,Netherlands,Male,37,2,79731.906,1,1,1,58194.469,0
3681685,838,Netherlands,Male,33,0,129142.54,2,1,1,26748.881,0
3613547,603,Luxembourg,Male,34,0,151839.27,1,1,0,102690.53,1
3626406,556,Luxembourg,Male,48,5,87070.227,1,0,1,85917.641,0
3631636,624,Belgium,Male,61,5,108166.09,2,0,1,8752.46,0
3577984,531,Netherlands,Male,37,9,115217.99,2,1,0,145470.2,0
3589895,550,Luxembourg,Female,33,7,136082,1,1,0,63084.531,0
3579713,717,Belgium,Male,29,4,0,2,1,0,140573.86,0
3719625,804,Belgium,Male,36,3,0,1,0,0,65266.27,0
3635395,669,Belgium,Male,33,8,0,2,1,1,155692.23,0
3645613,671,Belgium,Male,45,5,0,2,1,1,165013.45,0
3729602,757,Belgium,Male,34,10,0,2,1,1,80630.883,0
3791311,725,Belgium,Male,41,4,138937.34,1,1,1,101798.57,1
3704708,670,Luxembourg,Male,23,3,0,2,1,0,14188.11,0
3651967,655,Belgium,Male,35,2,133161.95,1,0,1,122273.41,0
3704395,649,Belgium,Male,33,7,174571.36,1,0,1,44730.859,0
3604835,857,Belgium,Female,49,2,0,1,0,1,192530.97,1
3651990,766,Belgium,Female,33,9,160541.36,2,0,0,93803.43,0
3705246,693,Netherlands,Male,52,7,130013.12,1,1,1,191208.13,1
3600772,543,Luxembourg,Male,50,5,0,1,0,1,146353.69,1
3618445,808,Belgium,Male,29,1,43504.422,1,1,1,120047.94,0
3689549,714,Belgium,Female,31,2,79589.43,1,0,0,4830.3999,0
3803602,778,Netherlands,Female,35,5,103214.71,1,1,0,172719.72,0
3677086,672,Belgium,Male,50,3,121159.65,1,0,0,4299.0801,1
3616249,758,Belgium,Female,47,6,128252.66,1,1,1,168460.73,0
3672554,748,Belgium,Female,35,8,112808.18,1,0,1,18275.1,0
3793688,794,Belgium,Female,59,4,0,1,1,1,163644.5,1
3724226,552,Belgium,Male,40,8,0,2,1,0,62108.191,0
3644497,879,Belgium,Female,40,0,0,2,1,0,1356.59,0
3578872,685,Netherlands,Male,38,10,84651.789,1,1,1,185208.31,0
3693180,860,Belgium,Male,31,9,0,1,0,1,164841.09,0
3602078,835,Netherlands,Female,27,9,112045.67,1,1,1,120019.79,1
3619234,740,Belgium,Female,32,3,0,1,0,0,96532.18,0
3731351,765,Belgium,Male,23,8,0,2,1,0,183759.8,0
3702915,638,Belgium,Female,44,1,0,2,0,1,90363.789,0
3796028,676,Netherlands,Female,36,2,124495.98,3,1,1,58109.078,1
3607912,625,Luxembourg,Male,62,7,121286.27,1,0,1,6930.7598,0
3565499,751,Luxembourg,Female,39,9,161993.89,1,0,0,90589.367,0
3682219,748,Belgium,Female,30,2,0,2,0,1,100533.82,1
3747914,726,Belgium,Female,29,2,148143.84,1,1,1,52738.32,0
3612242,556,Belgium,Male,29,3,0,2,1,0,146671.22,0
3724067,723,Belgium,Male,25,7,0,2,1,1,145219.33,0
3681726,636,Belgium,Female,35,4,108155.49,1,1,0,105733.18,0
3611906,691,Belgium,Male,52,5,164978.02,1,1,1,68334.898,0
3801586,780,Netherlands,Female,29,6,185544.36,1,1,0,171042.05,0
3673279,742,Luxembourg,Female,48,6,99906.188,1,1,0,64945.18,0
3713651,810,Netherlands,Male,42,9,108748.08,2,1,1,65407.109,0
3722202,467,Belgium,Female,30,3,0,2,1,1,128545.03,0
3677408,572,Netherlands,Female,41,8,153895.66,1,1,1,39472.512,0
3729754,772,Luxembourg,Female,26,1,80780.156,1,1,1,19958.051,0
3774156,461,Netherlands,Male,59,4,110939.3,1,1,0,72940.672,1
3681244,687,Netherlands,Female,37,9,157098.52,1,1,1,154266.31,0
3785088,572,Belgium,Male,29,9,0,1,1,0,8393.1201,0
3749199,717,Belgium,Male,60,9,0,3,1,1,75909.969,1
3662369,691,Belgium,Male,35,8,0,2,1,0,170698.05,0
3741817,717,Belgium,Female,39,6,0,2,0,0,83830.328,0
3734509,449,Belgium,Male,42,7,0,1,1,0,78029.273,1
3671054,861,Belgium,Female,35,1,211774.31,1,1,0,188603.31,1
3747866,648,Luxembourg,Female,31,3,0,2,1,1,195076.88,0
3680873,714,Belgium,Female,58,1,0,1,1,1,1127.33,0
3738299,673,Netherlands,Male,48,9,163630.77,1,0,1,42537.172,1
3579414,752,Belgium,Female,42,8,0,2,0,1,198900.27,0
3762341,731,Belgium,Female,32,1,0,2,1,0,126506.63,0
3727742,717,Netherlands,Female,48,1,92072.68,1,1,1,134035.7,0
3667119,661,Luxembourg,Male,49,10,0,2,1,1,145592.45,0
3647104,779,Belgium,Female,29,9,131240.61,1,1,1,163873.41,1
3788956,694,Netherlands,Male,49,6,113599.74,2,1,0,159018.77,1
3711319,652,Belgium,Male,39,3,121778.71,1,1,1,138439.34,0
3666800,709,Luxembourg,Male,43,5,0,2,1,0,29891.67,0
3765970,606,Belgium,Male,34,3,128743.55,1,1,0,134852.81,0
3701770,716,Belgium,Male,35,3,137179.39,1,1,1,37391.25,0
3588170,780,Netherlands,Female,37,9,105489.31,1,0,0,143772.88,1
3723137,622,Belgium,Female,38,4,137654.05,2,1,1,172727.34,0
3594676,699,Luxembourg,Female,41,5,28082.949,1,1,0,70245.359,1
3568267,680,Belgium,Male,43,0,0,2,1,0,28298.211,0
3815413,711,Belgium,Male,36,5,141952.06,1,1,1,185711.44,0
3649255,637,Netherlands,Male,41,2,131341.45,2,0,1,7141.77,0
3628381,754,Belgium,Female,30,5,0,2,0,1,162177.13,0
3640078,900,Belgium,Male,39,4,127771.35,2,0,1,152046.75,0
3747606,714,Belgium,Male,29,3,102540.61,1,1,1,190476.25,0
3647368,711,Netherlands,Male,45,8,120591.19,1,0,0,195431.8,0
3661468,546,Netherlands,Female,31,8,107818.63,1,1,0,200095.8,1
3610355,709,Luxembourg,Female,35,7,79858.133,2,1,1,128004.51,0
3592534,568,Netherlands,Male,54,5,102994.04,1,1,0,177087.25,1
3706021,769,Luxembourg,Male,38,2,96798.789,2,1,1,5316.6699,0
3590474,796,Belgium,Male,34,1,141796.44,1,1,0,45992.031,0
3745153,651,Belgium,Male,41,4,153198.23,1,1,1,92123.797,0
3681348,633,Belgium,Female,41,8,121558.46,1,1,1,739.27002,0
3581303,678,Belgium,Male,35,5,0,2,1,0,93733.813,0
3727494,607,Belgium,Male,42,1,147249.3,2,1,1,63338.25,0
3605091,614,Belgium,Female,43,1,0,2,1,1,196979.84,0
3654207,710,Belgium,Female,34,5,67816.719,1,1,1,29684.5,0
3781898,604,Luxembourg,Male,22,3,66483.32,1,0,1,111101.97,0
3689805,480,Netherlands,Female,58,9,125801.03,2,1,0,61392.199,1
3606071,689,Belgium,Male,37,5,144235.73,2,0,0,155370.86,1
3579792,662,Belgium,Male,23,8,73112.953,1,1,1,62794.969,0
3801456,609,Belgium,Male,55,6,104305.74,1,0,1,175910.55,0
3787705,742,Netherlands,Female,42,5,137227.05,3,1,0,149418.92,1
3708940,655,Netherlands,Female,30,2,91057.367,2,1,0,133274.73,0
3714718,601,Netherlands,Male,44,7,163867.86,1,1,1,112806.2,0
3574035,659,Belgium,Female,21,8,0,2,1,1,110304.28,0
3632374,573,Belgium,Male,31,4,93249.398,1,1,0,78072.961,0
3585637,699,Belgium,Male,37,2,0,2,1,0,182562.84,0
3700840,647,Netherlands,Female,27,2,151027.56,1,1,0,170988.98,0
3600590,654,Luxembourg,Male,29,0,0,2,0,1,134366.17,0
3608558,724,Belgium,Female,30,4,74323.203,1,1,1,23301.189,0
3604386,873,Luxembourg,Female,38,3,0,2,0,1,179990.44,0
3642134,689,Belgium,Female,42,9,0,2,0,0,136322.61,0
3718710,675,Netherlands,Female,44,5,126147.84,1,0,1,133111.73,1
3680234,574,Belgium,Female,29,4,0,2,1,0,165390.31,0
3807791,588,Netherlands,Female,30,0,110148.49,1,1,0,5960.4399,1
3611442,653,Belgium,Male,73,0,146329.73,1,0,1,43726.609,0
3790457,710,Luxembourg,Male,59,7,0,2,0,1,27652.551,0
3591995,537,Luxembourg,Male,30,3,0,2,1,0,145527.8,0
3597959,673,Belgium,Male,47,10,0,2,1,0,171219.91,0
3700399,596,Belgium,Male,34,1,78829.531,1,1,1,12543.79,0
3793486,721,Belgium,Male,50,9,201009.64,1,1,0,158487.31,1
3621427,783,Netherlands,Male,43,8,81844.906,2,1,1,36380.07,0
3678822,579,Belgium,Male,32,3,116324.53,1,1,0,77444.148,0
3626696,803,Belgium,Male,30,7,77599.227,1,0,0,145128.63,0
3725309,618,Belgium,Female,31,3,127070.73,1,0,1,161219.33,0
3638127,571,Netherlands,Male,25,1,111432.13,1,1,1,169115.19,0
3812718,626,Netherlands,Male,40,5,90594.547,1,0,1,181994.52,0
3596469,610,Luxembourg,Female,42,8,91611.117,1,0,0,144932.84,1
3748652,756,Netherlands,Female,28,5,91938.313,1,1,0,144136.44,0
3777009,558,Belgium,Male,65,7,92113.609,1,1,1,142851.61,0
3575954,745,Luxembourg,Female,28,6,0,1,1,0,48720.93,0
3625941,704,Belgium,Male,37,2,0,2,1,1,99755.211,0
3806054,616,Belgium,Male,48,2,109349.29,1,1,0,89480.047,1
3734715,769,Netherlands,Male,21,8,133974.36,2,1,0,50988.59,0
3756223,693,Belgium,Male,30,7,146301.31,1,0,0,96962.977,0
3667856,699,Netherlands,Male,35,8,124098.54,1,1,0,86824.922,0
3749853,538,Luxembourg,Male,32,9,100262.88,2,1,1,158180.42,0
3806961,546,Belgium,Female,38,10,0,1,0,0,53092.961,1
3681004,799,Belgium,Female,49,3,168197.66,1,1,0,140932.69,1
3655946,439,Netherlands,Female,29,4,115046.74,4,1,0,119463.46,1
3746966,666,Netherlands,Female,47,2,103108.8,1,0,1,166989.92,1
3637745,718,Luxembourg,Male,32,1,134446.05,1,0,1,111380.84,0
3575681,565,Belgium,Male,34,2,137390.11,2,1,0,9910.6201,0
3776745,710,Luxembourg,Male,43,8,0,1,1,0,12549.34,1
3722903,767,Belgium,Female,28,6,0,1,1,1,164990.13,0
3750965,709,Belgium,Female,43,4,0,2,1,1,58771.398,0
3654317,737,Belgium,Male,31,1,0,2,1,1,3939.1399,0
3611085,778,Belgium,Female,30,4,0,2,0,1,116084.1,0
3751710,589,Belgium,Male,36,7,0,2,0,1,3962.29,0
3611991,839,Luxembourg,Male,29,10,115545.33,2,1,0,148576.73,0
3732576,491,Netherlands,Male,29,1,111681.98,2,1,1,196095.59,0
3703235,775,Belgium,Male,34,3,0,2,1,0,197030.19,0
3753910,686,Luxembourg,Male,55,7,0,2,1,1,42129.02,0
3736878,587,Belgium,Female,32,1,0,2,0,1,28814.721,0
3716403,769,Netherlands,Female,24,7,103099.17,2,1,0,173930.92,0
3719100,837,Belgium,Female,50,9,126547.8,1,1,1,80155.133,1
3647640,621,Netherlands,Female,48,8,120782.7,1,1,0,64463.73,1
3616863,698,Luxembourg,Male,42,4,194532.66,1,1,0,171166.06,1
3708512,702,Belgium,Female,33,6,0,2,1,0,34585.27,0
3725984,684,Luxembourg,Male,29,4,133434.56,2,1,0,98275.07,0
3717534,719,Netherlands,Female,46,10,110031.09,2,1,1,134563.33,0
3722330,699,Luxembourg,Female,36,10,91760.109,1,1,1,136432.22,0
3813772,779,Netherlands,Male,37,3,116880.53,1,0,0,173010.84,1
3710222,473,Belgium,Male,36,4,0,1,1,1,197624.23,0
3618379,704,Luxembourg,Male,25,8,0,2,1,1,135551.44,0
3640981,736,Luxembourg,Male,25,8,96950.211,1,1,0,98096.75,0
3624833,748,Belgium,Male,50,8,160139.59,2,1,1,80014.883,0
3797490,722,Belgium,Female,33,7,89939.617,1,1,0,136633.36,0
3741517,592,Belgium,Female,40,3,165298.13,1,0,1,200135.25,0
3717126,911,Belgium,Female,37,4,132446.08,2,1,0,87361.617,1
3765700,763,Netherlands,Male,38,5,163034.81,2,1,1,135766.91,0
3590833,723,Luxembourg,Male,54,6,0,1,0,1,85227.5,0
3735144,531,Netherlands,Female,41,10,136733.23,1,1,1,57861.25,0
3681556,538,Luxembourg,Female,25,10,0,2,1,0,69965.922,0
3751134,702,Luxembourg,Male,30,3,0,2,0,1,10730.37,0
3574103,684,Belgium,Male,36,3,116275.12,1,1,1,64097.691,0
3646319,647,Luxembourg,Female,36,1,0,1,1,1,144280.97,0
3782188,661,Belgium,Female,40,6,0,1,1,0,155521.31,0
3625806,683,Netherlands,Female,52,9,111973.97,1,1,1,163117.45,1
3716122,679,Belgium,Female,23,9,143672.91,1,1,1,115303.35,0
3600197,630,Belgium,Male,60,4,0,1,1,0,197812.02,1
3640064,695,Luxembourg,Male,41,5,104631.67,1,1,1,95880.383,0
3674609,811,Netherlands,Male,29,3,59385.98,2,1,1,105701.24,0
3758643,594,Luxembourg,Female,37,0,64345.211,1,0,1,61800.379,1
3770012,800,Belgium,Female,27,7,0,2,1,0,144732.58,0
3589146,874,Luxembourg,Male,37,4,137204.77,1,1,1,29042.721,0
3750456,834,Belgium,Male,37,8,0,3,0,0,111329.21,0
3764664,570,Netherlands,Female,43,3,116220.5,3,1,0,56008.199,1
3573076,752,Belgium,Male,39,6,0,2,1,0,44587.551,0
3605633,765,Belgium,Male,37,8,69143.906,2,0,1,105953.13,0
3751210,764,Belgium,Male,36,3,114370.41,1,0,1,67117.578,0
3717837,613,Netherlands,Female,47,0,137138.2,2,0,1,54529.75,0
3627282,710,Belgium,Female,47,5,113328.93,1,1,0,124342.13,0
3687170,620,Netherlands,Male,49,8,121537.71,2,1,0,46808.949,1
3705461,769,Netherlands,Female,39,5,144550.83,2,1,1,190093.59,0
3705107,692,Luxembourg,Male,39,5,0,2,0,0,117015.65,0
3633675,775,Luxembourg,Female,42,8,95386.82,1,1,1,75944.117,0
3691423,538,Netherlands,Female,41,3,138306.34,1,1,0,107059.17,0
3795869,716,Luxembourg,Male,29,7,83889.031,1,1,0,153362.23,0
3690250,645,Belgium,Male,52,1,63349.75,1,1,0,108923.77,0
3684817,584,Belgium,Male,29,3,102787.42,1,1,0,56130.75,0
3757635,619,Netherlands,Male,33,3,88311.477,2,1,1,177809.41,0
3586931,542,Belgium,Male,42,7,151027.05,2,1,0,120070.65,0
3681237,848,Netherlands,Male,25,10,60205.199,2,1,0,14221.11,0
3757854,564,Belgium,Male,35,1,0,2,0,0,111723.28,0
3730070,642,Belgium,Male,58,5,152199.33,1,1,1,86608.438,0
3602954,601,Belgium,Female,33,1,0,2,1,0,102906.37,0
3585783,808,Belgium,Male,48,5,165282.42,1,1,0,154108.2,1
3653872,671,Belgium,Male,38,8,119315.75,1,1,0,150744.45,0
3655446,624,Belgium,Female,25,2,0,2,1,0,123823.06,0
3704113,608,Belgium,Male,34,8,163757.06,1,1,1,104330.03,0
3732682,711,Belgium,Male,29,7,131959.86,1,0,0,189808.69,0
3741924,739,Netherlands,Male,38,7,132767.66,2,1,1,59230.41,0
3662534,585,Belgium,Male,49,2,147069.78,1,1,0,121203.05,1
3703480,689,Luxembourg,Male,33,10,0,1,0,0,158954.88,0
3731749,703,Luxembourg,Female,28,5,95328.602,1,1,0,6889.02,1
3670214,813,Belgium,Female,43,0,0,1,0,1,15743.33,0
3630439,874,Belgium,Female,37,6,127103.97,1,1,1,41805.719,0
3648858,748,Netherlands,Female,31,3,82729.469,2,1,0,60491.512,0
3690135,587,Belgium,Female,27,5,102258.11,2,1,0,195462.78,0
3800381,627,Luxembourg,Female,43,8,0,1,0,0,103510.13,0
3619327,571,Luxembourg,Male,27,8,132576.25,1,0,0,7994.7002,0
3741719,673,Luxembourg,Female,26,8,0,2,1,1,125392.97,0
3807721,768,Netherlands,Female,39,10,115301.31,1,1,0,43786.809,1
3701744,769,Belgium,Male,34,4,124314.45,1,0,0,98227.109,0
3658754,524,Netherlands,Male,40,6,47869.691,2,1,1,155313.19,0
3643765,715,Belgium,Female,37,4,92208.539,1,0,1,198127.44,1
3602295,864,Luxembourg,Male,39,6,133214.13,1,0,1,20950.609,0
3625838,873,Luxembourg,Male,63,0,0,2,0,1,27248.77,0
3682712,889,Belgium,Male,34,2,72079.711,1,1,1,116153.71,0
3704007,821,Belgium,Female,39,7,120145.96,2,0,1,60247.172,1
3600373,866,Luxembourg,Male,41,6,0,2,1,0,47994.602,0
3758344,923,Luxembourg,Male,39,8,0,2,1,1,37115.57,0
3574800,724,Belgium,Male,29,4,140720.94,1,1,0,36976.91,0
3566361,820,Belgium,Female,30,4,137851.31,1,1,0,5158.5,1
3735922,670,Belgium,Male,25,1,102585.88,2,1,1,115809.96,0
3695078,546,Netherlands,Male,24,8,142755.25,1,0,0,34530.73,0
3624664,726,Netherlands,Male,37,3,168735.73,2,0,0,70974.453,0
3797002,709,Luxembourg,Female,28,3,113811.85,2,0,1,76966.5,0
3787116,541,Netherlands,Female,47,6,103163.35,1,1,0,16461.98,1
3660201,835,Luxembourg,Female,35,0,0,2,0,1,184775.8,0
3663683,756,Belgium,Male,32,5,0,1,1,1,65109.852,0
3728852,786,Netherlands,Male,32,4,96106.828,1,1,1,80424.719,0
3768328,578,Luxembourg,Female,27,4,0,2,1,1,135600.77,0
3732235,506,Netherlands,Female,44,0,131873.06,2,1,1,158434.94,1
